CustomerNo,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
14320.0,207,31,3820.99,1,2,2,122,5,Churned
14321.0,11,135,26875.24,4,4,4,444,12,Loyal
14323.0,115,38,4232.45,2,2,2,222,6,At Risk
14326.0,243,8,1244.09,1,1,1,111,3,Churned
14327.0,164,12,1743.96,1,1,1,111,3,Churned
14329.0,18,259,34025.59,4,4,4,444,12,Loyal
14331.0,125,28,2937.63,2,2,2,222,6,At Risk
14332.0,16,34,5903.35,4,2,3,423,9,Potential
14333.0,68,15,1020.02,2,1,1,211,4,Churned
14334.0,17,162,19726.59,4,4,4,444,12,Loyal
14335.0,17,63,4096.7,4,3,2,432,9,Potential
14336.0,17,90,16265.33,4,3,4,434,11,Loyal
14338.0,162,31,4036.59,1,2,2,122,5,Churned
14339.0,243,14,2039.02,1,1,2,112,4,Churned
14340.0,165,41,1250.1,1,2,1,121,4,Churned
14341.0,46,129,14474.15,3,3,4,334,10,Loyal
14342.0,22,21,4241.74,3,2,2,322,7,At Risk
14344.0,128,71,5801.21,2,3,3,233,8,Potential
14345.0,39,6,624.1700000000001,3,1,1,311,5,Churned
14346.0,121,59,6900.599999999999,2,3,3,233,8,Potential
14348.0,261,18,2295.35,1,1,2,112,4,Churned
14349.0,11,31,551.21,4,2,1,421,7,At Risk
14350.0,275,18,2165.73,1,1,2,112,4,Churned
14351.0,165,141,35208.909999999996,1,4,4,144,9,Potential
14352.0,158,47,6619.79,1,2,3,123,6,At Risk
14353.0,216,6,748.9,1,1,1,111,3,Churned
14354.0,6,9,1755.3,4,1,1,411,6,At Risk
14355.0,366,11,1121.74,1,1,1,111,3,Churned
14356.0,36,103,14852.92,3,3,4,334,10,Loyal
14357.0,44,41,1704.87,3,2,1,321,6,At Risk
14359.0,20,55,4737.4,3,3,2,332,8,Potential
14360.0,32,118,13488.42,3,3,4,334,10,Loyal
14362.0,23,41,1118.52,3,2,1,321,6,At Risk
14364.0,109,69,18538.81,2,3,4,234,9,Potential
14365.0,26,99,184148.76,3,3,4,334,10,Loyal
14367.0,9,524,45721.08,4,4,4,444,12,Loyal
14368.0,320,8,527.88,1,1,1,111,3,Churned
14369.0,8,12,117.61,4,1,1,411,6,At Risk
14371.0,296,4,451.52,1,1,1,111,3,Churned
14373.0,359,4,252.7,1,1,1,111,3,Churned
14375.0,186,75,2252.49,1,3,2,132,6,At Risk
14377.0,192,11,2877.1099999999997,1,1,2,112,4,Churned
14379.0,45,46,3337.2599999999998,3,2,2,322,7,At Risk
14381.0,53,56,1692.1799999999998,3,3,1,331,7,At Risk
14382.0,27,131,13115.53,3,4,4,344,11,Loyal
14383.0,39,60,9608.97,3,3,3,333,9,Potential
14385.0,10,15,1180.99,4,1,1,411,6,At Risk
14386.0,297,7,699.4,1,1,1,111,3,Churned
14387.0,33,140,9804.53,3,4,3,343,10,Loyal
14388.0,11,276,27812.02,4,4,4,444,12,Loyal
14389.0,66,45,6474.26,2,2,3,223,7,At Risk
14390.0,11,288,22773.77,4,4,4,444,12,Loyal
14393.0,219,5,202.88,1,1,1,111,3,Churned
14395.0,3,350,19410.3,4,4,4,444,12,Loyal
14396.0,66,73,2768.99,2,3,2,232,7,At Risk
14397.0,3,87,19764.28,4,3,4,434,11,Loyal
14400.0,150,59,6073.139999999999,2,3,3,233,8,Potential
14401.0,5,182,48574.0,4,4,4,444,12,Loyal
14403.0,131,20,6831.84,2,2,3,223,7,At Risk
14404.0,34,103,8378.75,3,3,3,333,9,Potential
14406.0,120,8,826.0,2,1,1,211,4,Churned
14407.0,108,72,16316.36,2,3,4,234,9,Potential
14408.0,11,107,18253.02,4,3,4,434,11,Loyal
14409.0,72,54,13369.1,2,3,4,234,9,Potential
14410.0,93,193,6959.69,2,4,3,243,9,Potential
14411.0,74,139,8554.16,2,4,3,243,9,Potential
14412.0,43,47,8985.25,3,2,3,323,8,Potential
14413.0,363,23,810.49,1,2,1,121,4,Churned
14414.0,92,97,27282.32,2,3,4,234,9,Potential
14415.0,2,685,32660.13,4,4,4,444,12,Loyal
14416.0,23,14,3719.14,3,1,2,312,6,At Risk
14418.0,4,475,28750.329999999998,4,4,4,444,12,Loyal
14419.0,11,206,5377.61,4,4,3,443,11,Loyal
14420.0,100,29,3820.58,2,2,2,222,6,At Risk
14421.0,58,481,24639.89,2,4,4,244,10,Loyal
14422.0,1,222,33035.84,4,4,4,444,12,Loyal
14423.0,219,3,1501.44,1,1,1,111,3,Churned
14424.0,18,2,867.12,4,1,1,411,6,At Risk
14426.0,24,277,37372.79,3,4,4,344,11,Loyal
14427.0,51,48,3676.9,3,2,2,322,7,At Risk
14428.0,8,144,5198.44,4,4,3,443,11,Loyal
14431.0,303,17,1814.42,1,1,1,111,3,Churned
14432.0,10,382,22635.29,4,4,4,444,12,Loyal
14434.0,22,12,5179.360000000001,3,1,3,313,7,At Risk
14435.0,2,2,12.38,4,1,1,411,6,At Risk
14436.0,99,9,1413.42,2,1,1,211,4,Churned
14437.0,366,5,679.56,1,1,1,111,3,Churned
14438.0,295,10,680.8399999999999,1,1,1,111,3,Churned
14439.0,320,32,8118.66,1,2,3,123,6,At Risk
14440.0,9,55,7362.74,4,3,3,433,10,Loyal
14441.0,1,51,6326.4800000000005,4,3,3,433,10,Loyal
14442.0,205,63,6569.88,1,3,3,133,7,At Risk
14443.0,54,93,11009.59,3,3,3,333,9,Potential
14446.0,1,292,9221.46,4,4,3,443,11,Loyal
14447.0,19,70,6327.98,4,3,3,433,10,Loyal
14448.0,10,20,804.9,4,2,1,421,7,At Risk
14449.0,19,258,8466.78,4,4,3,443,11,Loyal
14450.0,181,40,2928.13,1,2,2,122,5,Churned
14451.0,61,109,4236.05,2,3,2,232,7,At Risk
14452.0,11,62,1019.33,4,3,1,431,8,Potential
14453.0,191,478,16461.45,1,4,4,144,9,Potential
14456.0,6,968,28949.64,4,4,4,444,12,Loyal
14457.0,311,4,1018.3599999999999,1,1,1,111,3,Churned
14459.0,156,37,9067.619999999999,2,2,3,223,7,At Risk
14460.0,111,16,9476.16,2,1,3,213,6,At Risk
14461.0,81,297,17520.66,2,4,4,244,10,Loyal
14462.0,67,239,11908.74,2,4,4,244,10,Loyal
14463.0,99,5,2352.1400000000003,2,1,2,212,5,Churned
14465.0,247,130,5143.47,1,4,3,143,8,Potential
14466.0,30,72,12639.72,3,3,4,334,10,Loyal
14467.0,18,90,3462.77,4,3,2,432,9,Potential
14470.0,12,43,2097.9,4,2,2,422,8,Potential
14472.0,104,281,13874.58,2,4,4,244,10,Loyal
14473.0,61,18,1366.39,2,1,1,211,4,Churned
14474.0,47,29,1996.3,3,2,2,322,7,At Risk
14475.0,72,42,4916.43,2,2,3,223,7,At Risk
14476.0,258,19,1573.9199999999998,1,1,1,111,3,Churned
14477.0,20,524,21015.2,3,4,4,344,11,Loyal
14479.0,254,18,1523.26,1,1,1,111,3,Churned
14480.0,12,13,883.07,4,1,1,411,6,At Risk
14481.0,165,30,5664.59,1,2,3,123,6,At Risk
14482.0,19,155,16670.03,4,4,4,444,12,Loyal
14483.0,282,9,1134.6599999999999,1,1,1,111,3,Churned
14484.0,51,14,2298.04,3,1,2,312,6,At Risk
14485.0,39,47,878.9699999999999,3,2,1,321,6,At Risk
14487.0,27,144,8685.27,3,4,3,343,10,Loyal
14488.0,68,46,8601.32,2,2,3,223,7,At Risk
14489.0,208,30,2690.2599999999998,1,2,2,122,5,Churned
14491.0,176,17,1774.02,1,1,1,111,3,Churned
14492.0,326,8,113.44999999999999,1,1,1,111,3,Churned
14493.0,8,120,12887.71,4,3,4,434,11,Loyal
14494.0,26,8,1352.92,3,1,1,311,5,Churned
14495.0,51,43,1204.04,3,2,1,321,6,At Risk
14496.0,155,58,3191.35,2,3,2,232,7,At Risk
14497.0,310,29,2895.85,1,2,2,122,5,Churned
14498.0,1,409,17455.59,4,4,4,444,12,Loyal
14499.0,27,194,5820.83,3,4,3,343,10,Loyal
14500.0,89,7,1565.04,2,1,1,211,4,Churned
14501.0,184,10,1907.6,1,1,2,112,4,Churned
14502.0,20,623,17718.99,3,4,4,344,11,Loyal
14503.0,4,164,20398.81,4,4,4,444,12,Loyal
14504.0,48,107,3846.7400000000002,3,3,2,332,8,Potential
14505.0,18,798,33283.74,4,4,4,444,12,Loyal
14506.0,18,317,9553.18,4,4,3,443,11,Loyal
14507.0,24,96,7444.219999999999,3,3,3,333,9,Potential
14508.0,23,57,1619.79,3,3,1,331,7,At Risk
14511.0,12,244,13011.81,4,4,4,444,12,Loyal
14512.0,11,525,10362.33,4,4,3,443,11,Loyal
14513.0,101,12,4167.67,2,1,2,212,5,Churned
14514.0,62,74,7149.49,2,3,3,233,8,Potential
14515.0,18,101,12705.41,4,3,4,434,11,Loyal
14517.0,34,18,1271.3799999999999,3,1,1,311,5,Churned
14518.0,65,16,3027.32,2,1,2,212,5,Churned
14520.0,2,4,930.04,4,1,1,411,6,At Risk
14522.0,25,17,6379.969999999999,3,1,3,313,7,At Risk
14523.0,109,12,2820.2200000000003,2,1,2,212,5,Churned
14524.0,32,203,8688.119999999999,3,4,3,343,10,Loyal
14525.0,20,291,31919.35,3,4,4,344,11,Loyal
14527.0,3,971,26090.68,4,4,4,444,12,Loyal
14528.0,38,18,3222.7,3,1,2,312,6,At Risk
14529.0,61,229,4196.15,2,4,2,242,8,Potential
14530.0,26,245,17931.72,3,4,4,344,11,Loyal
14532.0,237,64,3867.23,1,3,2,132,6,At Risk
14533.0,25,62,43069.92,3,3,4,334,10,Loyal
14534.0,3,518,23311.07,4,4,4,444,12,Loyal
14535.0,61,330,21594.19,2,4,4,244,10,Loyal
14536.0,260,30,861.4,1,2,1,121,4,Churned
14537.0,58,41,2026.1,2,2,2,222,6,At Risk
14538.0,65,19,1986.42,2,1,2,212,5,Churned
14539.0,16,33,2977.89,4,2,2,422,8,Potential
14540.0,10,76,4560.11,4,3,2,432,9,Potential
14541.0,59,175,9980.36,2,4,3,243,9,Potential
14542.0,186,61,1806.82,1,3,1,131,5,Churned
14543.0,29,69,10598.96,3,3,3,333,9,Potential
14544.0,25,127,18167.05,3,3,4,334,10,Loyal
14545.0,207,39,901.83,1,2,1,121,4,Churned
14546.0,6,399,14354.12,4,4,4,444,12,Loyal
14547.0,4,366,25946.55,4,4,4,444,12,Loyal
14548.0,151,4,3292.16,2,1,2,212,5,Churned
14549.0,312,56,1629.32,1,3,1,131,5,Churned
14550.0,11,48,3620.44,4,2,2,422,8,Potential
14551.0,19,512,23798.21,4,4,4,444,12,Loyal
14552.0,152,114,2611.0,2,3,2,232,7,At Risk
14553.0,20,298,13206.05,3,4,4,344,11,Loyal
14554.0,11,216,15498.68,4,4,4,444,12,Loyal
14555.0,58,23,1688.2,2,2,1,221,5,Churned
14557.0,86,16,6035.36,2,1,3,213,6,At Risk
14560.0,8,74,14370.68,4,3,4,434,11,Loyal
14561.0,76,69,11500.85,2,3,3,233,8,Potential
14562.0,4,423,22293.9,4,4,4,444,12,Loyal
14565.0,96,124,18117.08,2,3,4,234,9,Potential
14566.0,111,4,4832.0,2,1,3,213,6,At Risk
14567.0,57,33,5790.8,2,2,3,223,7,At Risk
14569.0,2,12,496.36,4,1,1,411,6,At Risk
14570.0,281,27,1169.82,1,2,1,121,4,Churned
14572.0,4,270,17276.67,4,4,4,444,12,Loyal
14573.0,180,235,7222.36,1,4,3,143,8,Potential
14576.0,373,1,159.24,1,1,1,111,3,Churned
14577.0,13,216,7084.59,4,4,3,443,11,Loyal
14578.0,4,24,1484.8500000000001,4,2,1,421,7,At Risk
14580.0,40,73,2201.7999999999997,3,3,2,332,8,Potential
14581.0,17,17,1342.48,4,1,1,411,6,At Risk
14582.0,41,6,864.99,3,1,1,311,5,Churned
14583.0,6,330,8014.5,4,4,3,443,11,Loyal
14584.0,170,100,4993.56,1,3,3,133,7,At Risk
14585.0,40,1140,67937.22,3,4,4,344,11,Loyal
14586.0,277,19,4794.0,1,1,2,112,4,Churned
14587.0,19,383,9052.66,4,4,3,443,11,Loyal
14589.0,372,3,92.0,1,1,1,111,3,Churned
14591.0,16,197,8962.130000000001,4,4,3,443,11,Loyal
14592.0,36,164,4838.15,3,4,3,343,10,Loyal
14593.0,22,152,3859.2599999999998,3,4,2,342,9,Potential
14594.0,8,53,2016.96,4,3,2,432,9,Potential
14595.0,20,102,11747.67,3,3,3,333,9,Potential
14597.0,12,55,4302.28,4,3,2,432,9,Potential
14598.0,45,190,5391.09,3,4,3,343,10,Loyal
14600.0,306,25,1684.19,1,2,1,121,4,Churned
14601.0,11,123,4955.94,4,3,3,433,10,Loyal
14603.0,275,2,4776.0,1,1,2,112,4,Churned
14606.0,2,2692,72822.38,4,4,4,444,12,Loyal
14607.0,16,78,107942.72,4,3,4,434,11,Loyal
14608.0,5,20,5412.57,4,2,3,423,9,Potential
14609.0,73,4,72625.26000000001,2,1,4,214,7,At Risk
14614.0,163,384,16523.57,1,4,4,144,9,Potential
14616.0,243,3,1481.92,1,1,1,111,3,Churned
14618.0,10,14,2361.3599999999997,4,1,2,412,7,At Risk
14619.0,246,20,1962.04,1,2,2,122,5,Churned
14620.0,206,26,2616.37,1,2,2,122,5,Churned
14621.0,2,92,9385.81,4,3,3,433,10,Loyal
14622.0,185,21,1639.26,1,2,1,121,4,Churned
14623.0,33,132,4801.5199999999995,3,4,2,342,9,Potential
14624.0,58,13,1832.4399999999998,2,1,1,211,4,Churned
14625.0,197,53,4290.02,1,3,2,132,6,At Risk
14626.0,24,122,15630.369999999999,3,3,4,334,10,Loyal
14628.0,92,24,3476.57,2,2,2,222,6,At Risk
14629.0,5,152,3846.23,4,4,2,442,10,Loyal
14631.0,51,284,13412.39,3,4,4,344,11,Loyal
14632.0,263,8,1040.18,1,1,1,111,3,Churned
14633.0,40,55,2096.27,3,3,2,332,8,Potential
14636.0,37,28,2972.36,3,2,2,322,7,At Risk
14638.0,51,16,2155.98,3,1,2,312,6,At Risk
14639.0,53,172,17725.94,3,4,4,344,11,Loyal
14640.0,25,106,11258.62,3,3,3,333,9,Potential
14641.0,22,7,970.14,3,1,1,311,5,Churned
14642.0,59,2,877.76,2,1,1,211,4,Churned
14643.0,171,31,9064.64,1,2,3,123,6,At Risk
14644.0,68,26,3495.4,2,2,2,222,6,At Risk
14645.0,157,255,10895.68,1,4,3,143,8,Potential
14646.0,2,2064,2112282.03,4,4,4,444,12,Loyal
14647.0,202,30,1222.87,1,2,1,121,4,Churned
14649.0,5,199,10004.95,4,4,3,443,11,Loyal
14650.0,355,21,939.29,1,2,1,121,4,Churned
14651.0,68,102,4196.62,2,3,2,232,7,At Risk
14652.0,53,56,3513.27,3,3,2,332,8,Potential
14653.0,2,236,9670.52,4,4,3,443,11,Loyal
14655.0,9,84,11411.54,4,3,3,433,10,Loyal
14656.0,170,133,2834.86,1,4,2,142,7,At Risk
14657.0,18,126,5645.33,4,3,3,433,10,Loyal
14658.0,6,29,460.96,4,2,1,421,7,At Risk
14659.0,9,253,13524.01,4,4,4,444,12,Loyal
14660.0,87,30,2629.48,2,2,2,222,6,At Risk
14661.0,27,4,469.35999999999996,3,1,1,311,5,Churned
14662.0,29,168,6900.37,3,4,3,343,10,Loyal
14664.0,20,99,5331.01,3,3,3,333,9,Potential
14665.0,61,90,8795.76,2,3,3,233,8,Potential
14666.0,25,13,1773.02,3,1,1,311,5,Churned
14667.0,11,572,58911.95,4,4,4,444,12,Loyal
14668.0,80,236,5954.5,2,4,3,243,9,Potential
14669.0,242,170,9208.75,1,4,3,143,8,Potential
14670.0,281,132,3858.0499999999997,1,4,2,142,7,At Risk
14672.0,235,61,5437.74,1,3,3,133,7,At Risk
14673.0,4,74,10324.539999999999,4,3,3,433,10,Loyal
14674.0,253,3,80.68,1,1,1,111,3,Churned
14675.0,17,102,2192.09,4,3,2,432,9,Potential
14676.0,32,42,28237.920000000002,3,2,4,324,9,Potential
14677.0,214,57,1490.59,1,3,1,131,5,Churned
14678.0,362,17,401.49,1,1,1,111,3,Churned
14680.0,26,257,126356.73,3,4,4,344,11,Loyal
14681.0,72,32,1784.72,2,2,1,221,5,Churned
14682.0,188,2,873.5999999999999,1,1,1,111,3,Churned
14683.0,162,36,839.99,1,2,1,121,4,Churned
14684.0,26,468,11131.869999999999,3,4,3,343,10,Loyal
14687.0,107,15,5461.24,2,1,3,213,6,At Risk
14688.0,8,327,39668.7,4,4,4,444,12,Loyal
14689.0,209,13,858.68,1,1,1,111,3,Churned
14690.0,45,50,2123.27,3,2,2,322,7,At Risk
14691.0,31,71,8869.15,3,3,3,333,9,Potential
14692.0,138,68,3322.16,2,3,2,232,7,At Risk
14693.0,265,8,525.72,1,1,1,111,3,Churned
14694.0,10,176,3509.6200000000003,4,4,2,442,10,Loyal
14696.0,5,130,17629.03,4,4,4,444,12,Loyal
14697.0,219,22,2048.58,1,2,2,122,5,Churned
14698.0,2,210,6700.83,4,4,3,443,11,Loyal
14699.0,215,8,901.01,1,1,1,111,3,Churned
14700.0,33,116,15497.57,3,3,4,334,10,Loyal
14701.0,11,335,10470.91,4,4,3,443,11,Loyal
14702.0,2,347,17333.93,4,4,4,444,12,Loyal
14703.0,15,22,1166.3700000000001,4,2,1,421,7,At Risk
14704.0,20,477,20011.83,3,4,4,344,11,Loyal
14705.0,199,1,604.0,1,1,1,111,3,Churned
14708.0,3,28,6227.33,4,2,3,423,9,Potential
14709.0,16,196,20266.920000000002,4,4,4,444,12,Loyal
14710.0,15,139,4258.47,4,4,2,442,10,Loyal
14711.0,11,357,12315.08,4,4,4,444,12,Loyal
14712.0,30,25,4168.5199999999995,3,2,2,322,7,At Risk
14713.0,10,339,17173.74,4,4,4,444,12,Loyal
14714.0,25,10,2511.35,3,1,2,312,6,At Risk
14715.0,25,71,6204.03,3,3,3,333,9,Potential
14716.0,44,55,6502.59,3,3,3,333,9,Potential
14718.0,354,135,3678.5299999999997,1,4,2,142,7,At Risk
14719.0,2,361,13628.77,4,4,4,444,12,Loyal
14720.0,6,37,2363.45,4,2,2,422,8,Potential
14722.0,148,163,5899.08,2,4,3,243,9,Potential
14723.0,11,279,7260.61,4,4,3,443,11,Loyal
14725.0,25,52,6814.72,3,3,3,333,9,Potential
14727.0,275,10,910.72,1,1,1,111,3,Churned
14729.0,374,71,2251.42,1,3,2,132,6,At Risk
14730.0,2,502,12557.289999999999,4,4,4,444,12,Loyal
14731.0,48,45,2959.71,3,2,2,322,7,At Risk
14732.0,9,147,15954.33,4,4,4,444,12,Loyal
14733.0,17,202,47466.75,4,4,4,444,12,Loyal
14735.0,4,193,24485.89,4,4,4,444,12,Loyal
14737.0,4,126,8004.79,4,3,3,433,10,Loyal
14738.0,43,146,10949.65,3,4,3,343,10,Loyal
14739.0,5,541,58681.04,4,4,4,444,12,Loyal
14740.0,198,89,9017.1,1,3,3,133,7,At Risk
14741.0,12,59,9267.58,4,3,3,433,10,Loyal
14744.0,17,25,4801.26,4,2,2,422,8,Potential
14745.0,113,69,10737.89,2,3,3,233,8,Potential
14747.0,250,18,1197.23,1,1,1,111,3,Churned
14748.0,29,174,26851.64,3,4,4,344,11,Loyal
14751.0,10,74,928.72,4,3,1,431,8,Potential
14752.0,44,5,3064.96,3,1,2,312,6,At Risk
14753.0,88,30,2313.07,2,2,2,222,6,At Risk
14754.0,45,306,12346.15,3,4,4,344,11,Loyal
14755.0,10,251,25430.97,4,4,4,444,12,Loyal
14756.0,16,57,3066.0,4,3,2,432,9,Potential
14757.0,46,21,1997.46,3,2,2,322,7,At Risk
14758.0,145,71,5815.34,2,3,3,233,8,Potential
14759.0,5,102,5406.51,4,3,3,433,10,Loyal
14760.0,298,5,501.36,1,1,1,111,3,Churned
14761.0,59,11,1471.7,2,1,1,211,4,Churned
14762.0,264,21,3624.2599999999998,1,2,2,122,5,Churned
14764.0,47,6,2232.72,3,1,2,312,6,At Risk
14765.0,30,39,1644.08,3,2,1,321,6,At Risk
14766.0,9,135,15056.72,4,4,4,444,12,Loyal
14768.0,18,72,2504.35,4,3,2,432,9,Potential
14769.0,3,1089,85049.39,4,4,4,444,12,Loyal
14770.0,233,98,6797.97,1,3,3,133,7,At Risk
14771.0,290,48,1085.04,1,2,1,121,4,Churned
14772.0,113,9,983.3199999999999,2,1,1,211,4,Churned
14773.0,143,333,10429.4,2,4,3,243,9,Potential
14774.0,159,309,10258.6,1,4,3,143,8,Potential
14775.0,59,60,13070.64,2,3,4,234,9,Potential
14776.0,52,117,34723.1,3,3,4,334,10,Loyal
14777.0,142,34,778.64,2,2,1,221,5,Churned
14778.0,128,35,3691.54,2,2,2,222,6,At Risk
14779.0,281,41,1256.67,1,2,1,121,4,Churned
14780.0,55,31,3442.3,2,2,2,222,6,At Risk
14782.0,320,6,1373.3799999999999,1,1,1,111,3,Churned
14784.0,27,15,2726.44,3,1,2,312,6,At Risk
14785.0,11,3,537.36,4,1,1,411,6,At Risk
14788.0,8,30,3757.48,4,2,2,422,8,Potential
14789.0,29,6,1391.6,3,1,1,311,5,Churned
14790.0,17,46,6867.64,4,2,3,423,9,Potential
14792.0,64,2,26.86,2,1,1,211,4,Churned
14793.0,22,14,1042.78,3,1,1,311,5,Churned
14794.0,3,80,6267.63,4,3,3,433,10,Loyal
14795.0,167,6,309.01,1,1,1,111,3,Churned
14796.0,2,1133,67479.65,4,4,4,444,12,Loyal
14798.0,53,12,1715.3999999999999,3,1,1,311,5,Churned
14799.0,52,13,1658.42,3,1,1,311,5,Churned
14800.0,48,401,41273.59,3,4,4,344,11,Loyal
14801.0,62,59,1991.72,2,3,2,232,7,At Risk
14803.0,163,44,4658.68,1,2,2,122,5,Churned
14804.0,9,12,747.79,4,1,1,411,6,At Risk
14805.0,16,47,1462.58,4,2,1,421,7,At Risk
14806.0,76,11,3580.5,2,1,2,212,5,Churned
14808.0,40,235,25265.04,3,4,4,344,11,Loyal
14810.0,41,268,9799.74,3,4,3,343,10,Loyal
14813.0,179,215,5631.97,1,4,3,143,8,Potential
14815.0,37,53,8423.62,3,3,3,333,9,Potential
14816.0,198,4,1242.15,1,1,1,111,3,Churned
14817.0,151,357,15140.66,2,4,4,244,10,Loyal
14818.0,74,264,10564.99,2,4,3,243,9,Potential
14819.0,65,12,1346.98,2,1,1,211,4,Churned
14820.0,22,30,3133.4,3,2,2,322,7,At Risk
14821.0,178,23,813.62,1,2,1,121,4,Churned
14823.0,181,70,1231.37,1,3,1,131,5,Churned
14824.0,11,29,4354.1,4,2,2,422,8,Potential
14825.0,4,324,15790.69,4,4,4,444,12,Loyal
14828.0,197,17,24460.7,1,1,4,114,6,At Risk
14829.0,30,42,5162.87,3,2,3,323,8,Potential
14830.0,54,39,1799.1299999999999,3,2,1,321,6,At Risk
14834.0,18,67,8455.36,4,3,3,433,10,Loyal
14836.0,11,5,469.25,4,1,1,411,6,At Risk
14837.0,90,108,16113.58,2,3,4,234,9,Potential
14839.0,367,9,105.44,1,1,1,111,3,Churned
14840.0,24,546,18594.28,3,4,4,344,11,Loyal
14841.0,54,138,19911.74,3,4,4,344,11,Loyal
14842.0,44,145,14634.68,3,4,4,344,11,Loyal
14844.0,64,130,18847.99,2,4,4,244,10,Loyal
14847.0,94,192,11491.38,2,4,3,243,9,Potential
14849.0,22,389,64599.979999999996,3,4,4,344,11,Loyal
14850.0,312,21,3336.67,1,2,2,122,5,Churned
14851.0,24,28,3855.07,3,2,2,322,7,At Risk
14852.0,59,143,20390.02,2,4,4,244,10,Loyal
14853.0,25,9,1328.0,3,1,1,311,5,Churned
14854.0,79,127,21546.079999999998,2,3,4,234,9,Potential
14855.0,120,20,3099.92,2,2,2,222,6,At Risk
14856.0,37,66,8359.18,3,3,3,333,9,Potential
14857.0,60,389,17229.45,2,4,4,244,10,Loyal
14859.0,13,58,6047.46,4,3,3,433,10,Loyal
14860.0,20,11,2552.6,3,1,2,312,6,At Risk
14861.0,53,6,1328.16,3,1,1,311,5,Churned
14862.0,26,48,8594.92,3,2,3,323,8,Potential
14863.0,30,11,1626.48,3,1,1,311,5,Churned
14865.0,8,4,1108.8,4,1,1,411,6,At Risk
14866.0,11,100,82481.14,4,3,4,434,11,Loyal
14867.0,186,36,4089.62,1,2,2,122,5,Churned
14868.0,4,144,15651.9,4,4,4,444,12,Loyal
14869.0,9,71,5187.13,4,3,3,433,10,Loyal
14870.0,262,13,1555.06,1,1,1,111,3,Churned
14871.0,4,98,1933.01,4,3,2,432,9,Potential
14873.0,211,28,2254.56,1,2,2,122,5,Churned
14875.0,108,47,7158.62,2,2,3,223,7,At Risk
14877.0,361,151,34630.67,1,4,4,144,9,Potential
14878.0,13,170,10544.98,4,4,3,443,11,Loyal
14880.0,78,46,4521.139999999999,2,2,2,222,6,At Risk
14881.0,20,17,3500.6,3,1,2,312,6,At Risk
14882.0,27,11,2223.56,3,1,2,312,6,At Risk
14883.0,19,131,11107.789999999999,4,4,3,443,11,Loyal
14885.0,132,15,8205.32,2,1,3,213,6,At Risk
14886.0,253,18,1775.06,1,1,1,111,3,Churned
14887.0,80,6,7139.0,2,1,3,213,6,At Risk
14888.0,208,20,1659.82,1,2,1,121,4,Churned
14889.0,337,10,1001.88,1,1,1,111,3,Churned
14890.0,254,7,651.48,1,1,1,111,3,Churned
14891.0,149,33,5141.04,2,2,3,223,7,At Risk
14893.0,10,73,5159.59,4,3,3,433,10,Loyal
14894.0,86,23,3388.12,2,2,2,222,6,At Risk
14895.0,8,498,57562.84,4,4,4,444,12,Loyal
14896.0,205,43,3340.21,1,2,2,122,5,Churned
14897.0,8,228,11719.289999999999,4,4,3,443,11,Loyal
14898.0,24,119,11680.8,3,3,3,333,9,Potential
14901.0,12,96,7671.089999999999,4,3,3,433,10,Loyal
14902.0,26,20,2513.54,3,2,2,322,7,At Risk
14903.0,22,355,18548.6,3,4,4,344,11,Loyal
14904.0,3,69,15133.16,4,3,4,434,11,Loyal
14905.0,158,17,3510.66,1,1,2,112,4,Churned
14907.0,4,166,18872.61,4,4,4,444,12,Loyal
14908.0,75,9,1637.56,2,1,1,211,4,Churned
14910.0,3,30,2348.79,4,2,2,422,8,Potential
14911.0,2,5580,914633.52,4,4,4,444,12,Loyal
14912.0,17,27,8311.52,4,2,3,423,9,Potential
14913.0,36,87,18999.28,3,3,4,334,10,Loyal
14915.0,92,12,1463.04,2,1,1,211,4,Churned
14916.0,71,77,11963.3,2,3,4,234,9,Potential
14918.0,116,45,8568.52,2,2,3,223,7,At Risk
14920.0,213,58,6117.34,1,3,3,133,7,At Risk
14921.0,31,78,11116.029999999999,3,3,3,333,9,Potential
14922.0,299,1,21.17,1,1,1,111,3,Churned
14923.0,51,44,5052.08,3,2,3,323,8,Potential
14924.0,246,10,973.75,1,1,1,111,3,Churned
14929.0,33,11,1623.34,3,1,1,311,5,Churned
14930.0,29,653,29228.25,3,4,4,344,11,Loyal
14931.0,5,40,4651.5,4,2,2,422,8,Potential
14932.0,178,211,7029.78,1,4,3,143,8,Potential
14934.0,82,87,12199.35,2,3,4,234,9,Potential
14935.0,298,10,11415.0,1,1,3,113,5,Churned
14936.0,34,382,49642.07,3,4,4,344,11,Loyal
14937.0,57,34,6622.44,2,2,3,223,7,At Risk
14938.0,141,249,9724.289999999999,2,4,3,243,9,Potential
14944.0,30,170,34897.01,3,4,4,344,11,Loyal
14946.0,15,3,159.28,4,1,1,411,6,At Risk
14947.0,73,13,2106.98,2,1,2,212,5,Churned
14948.0,24,63,8026.57,3,3,3,333,9,Potential
14949.0,267,13,269.8,1,1,1,111,3,Churned
14950.0,20,19,1774.34,3,1,1,311,5,Churned
14951.0,80,20,3507.16,2,2,2,222,6,At Risk
14952.0,60,138,42627.909999999996,2,4,4,244,10,Loyal
14953.0,26,55,2559.75,3,3,2,332,8,Potential
